,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
3573,GW,Guinea-Bissau,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,2.826,Sub-Saharan Africa ,Low income,IDA,-15.1804,11.8037
3574,GW,Guinea-Bissau,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,2.817,Sub-Saharan Africa ,Low income,IDA,-15.1804,11.8037
3575,GW,Guinea-Bissau,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,2.835,Sub-Saharan Africa ,Low income,IDA,-15.1804,11.8037
3576,GW,Guinea-Bissau,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,2.941,Sub-Saharan Africa ,Low income,IDA,-15.1804,11.8037
3577,GW,Guinea-Bissau,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,2.733,Sub-Saharan Africa ,Low income,IDA,-15.1804,11.8037
3578,GW,Guinea-Bissau,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,2.063,Sub-Saharan Africa ,Low income,IDA,-15.1804,11.8037
3579,GW,Guinea-Bissau,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,3.868,Sub-Saharan Africa ,Low income,IDA,-15.1804,11.8037
3580,GW,Guinea-Bissau,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,3.835,Sub-Saharan Africa ,Low income,IDA,-15.1804,11.8037
3581,GW,Guinea-Bissau,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,3.867,Sub-Saharan Africa ,Low income,IDA,-15.1804,11.8037
3582,GY,Guyana,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,24.742,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
3583,GY,Guyana,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,24.705,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
3584,GY,Guyana,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,24.566,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
3585,GY,Guyana,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,29.122,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
3586,GY,Guyana,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,30.998,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
3587,GY,Guyana,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,26.304,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
3588,GY,Guyana,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,25.254,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
3589,GY,Guyana,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,24.956,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
3590,GY,Guyana,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,24.598,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
3591,HT,Haiti,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,36.758,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
3592,HT,Haiti,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,36.326,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
3593,HT,Haiti,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,36.326,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
3594,HT,Haiti,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,37.806,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
3595,HT,Haiti,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,39.534,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
3596,HT,Haiti,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,35.247,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
3597,HT,Haiti,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,34.896,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
3598,HT,Haiti,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,34.752,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
3599,HT,Haiti,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,34.536,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
3600,HN,Honduras,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,8.301,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
3601,HN,Honduras,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,10.478,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
3602,HN,Honduras,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,13.571,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
3603,HN,Honduras,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,14.269,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
3604,HN,Honduras,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,17.065,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
3605,HN,Honduras,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,10.774,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
3606,HN,Honduras,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,10.49,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
3607,HN,Honduras,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,10.746,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
3608,HN,Honduras,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,12.58,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
3609,HK,"Hong Kong SAR, China","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,9.507,East Asia & Pacific,High income,Not classified,114.109,22.3964
3610,HK,"Hong Kong SAR, China","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,8.973,East Asia & Pacific,High income,Not classified,114.109,22.3964
3611,HK,"Hong Kong SAR, China","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,11.03,East Asia & Pacific,High income,Not classified,114.109,22.3964
3612,HK,"Hong Kong SAR, China","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,12.79,East Asia & Pacific,High income,Not classified,114.109,22.3964
3613,HK,"Hong Kong SAR, China","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,15.533,East Asia & Pacific,High income,Not classified,114.109,22.3964
3614,HK,"Hong Kong SAR, China","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,8.527,East Asia & Pacific,High income,Not classified,114.109,22.3964
3615,HK,"Hong Kong SAR, China","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,8.731,East Asia & Pacific,High income,Not classified,114.109,22.3964
3616,HK,"Hong Kong SAR, China","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,8.531,East Asia & Pacific,High income,Not classified,114.109,22.3964
3617,HK,"Hong Kong SAR, China","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,9.728,East Asia & Pacific,High income,Not classified,114.109,22.3964
3618,HU,Hungary,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,15.088,Europe & Central Asia,High income,Not classified,19.0408,47.4984
3619,HU,Hungary,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,12.779,Europe & Central Asia,High income,Not classified,19.0408,47.4984
3620,HU,Hungary,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,10.541,Europe & Central Asia,High income,Not classified,19.0408,47.4984
3621,HU,Hungary,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,13.549,Europe & Central Asia,High income,Not classified,19.0408,47.4984
3622,HU,Hungary,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,12.882,Europe & Central Asia,High income,Not classified,19.0408,47.4984
3623,HU,Hungary,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,11.472,Europe & Central Asia,High income,Not classified,19.0408,47.4984
3624,HU,Hungary,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,10.115,Europe & Central Asia,High income,Not classified,19.0408,47.4984
3625,HU,Hungary,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,10.699,Europe & Central Asia,High income,Not classified,19.0408,47.4984
3626,HU,Hungary,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,12.923,Europe & Central Asia,High income,Not classified,19.0408,47.4984
3627,IS,Iceland,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,8.78,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
3628,IS,Iceland,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,8.488,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
3629,IS,Iceland,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,8.421,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
3630,IS,Iceland,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,11.831,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
3631,IS,Iceland,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,9.872,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
3632,IS,Iceland,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,8.449,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
3633,IS,Iceland,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,5.902,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
3634,IS,Iceland,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,7.544,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
3635,IS,Iceland,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,6.317,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
3636,IN,India,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,15.746,South Asia,Lower middle income,IBRD,77.225,28.6353
3637,IN,India,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,15.595,South Asia,Lower middle income,IBRD,77.225,28.6353
3638,IN,India,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,17.732,South Asia,Lower middle income,IBRD,77.225,28.6353
3639,IN,India,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,20.824,South Asia,Lower middle income,IBRD,77.225,28.6353
3640,IN,India,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,24.666,South Asia,Lower middle income,IBRD,77.225,28.6353
3641,IN,India,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,22.947,South Asia,Lower middle income,IBRD,77.225,28.6353
3642,IN,India,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,26.003,South Asia,Lower middle income,IBRD,77.225,28.6353
3643,IN,India,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,25.591,South Asia,Lower middle income,IBRD,77.225,28.6353
3644,IN,India,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,25.23,South Asia,Lower middle income,IBRD,77.225,28.6353
3645,ID,Indonesia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,13.075,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
3646,ID,Indonesia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,13.015,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
3647,ID,Indonesia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,14.054,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
3648,ID,Indonesia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,13.8,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
3649,ID,Indonesia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,14.773,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
3650,ID,Indonesia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,13.577,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
3651,ID,Indonesia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,16.369,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
3652,ID,Indonesia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,14.553,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
3653,ID,Indonesia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,15.997,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
3654,IR,"Iran, Islamic Rep.","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,21.307,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
3655,IR,"Iran, Islamic Rep.","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,21.265,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
3656,IR,"Iran, Islamic Rep.","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,22.686,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
3657,IR,"Iran, Islamic Rep.","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,23.752,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
3658,IR,"Iran, Islamic Rep.","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,23.712,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
3659,IR,"Iran, Islamic Rep.","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,25.948,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
